dataset,question_id,plan_hash,n_slots,n_edges,n_operator_edges,structural_hops,structural_nodes,topology,eligible,error
hotpotqa,5a79e6335542996c55b2dc97,bfb1c9657640dc7a,1,0,0,0,1,single,False,
hotpotqa,5abc04c755429931dba14614,2f2c80ca5306dc71,2,1,0,1,2,chain,False,
hotpotqa,5a86ebad5542994775f60782,1537a8bd64eccfb2,3,2,0,2,3,chain,True,
hotpotqa,5a8b591f5542995d1e6f1379,5ed8f5ac75dfc404,1,0,0,0,1,single,False,
hotpotqa,5a7ce723554299683c1c63cf,8d5094dc6d3bd050,2,1,0,1,2,chain,False,
hotpotqa,5a890e4755429946c8d6e8fc,2a78a322e9150797,1,0,0,0,1,single,False,
hotpotqa,5ae4ed3f5542990ba0bbb19d,947981b0f00093ef,1,0,0,0,1,single,False,
hotpotqa,5a8bbd6c5542997f31a41db1,9639b7a7143c5a3c,1,0,0,0,1,single,False,
hotpotqa,5abcf64655429959677d6b79,b7a3aae85ac23326,1,0,0,0,1,single,False,
hotpotqa,5abee6745542993fe9a41d8a,43a9f027a34d928a,1,0,0,0,1,single,False,
hotpotqa,5abceeea5542993a06baf9b1,a4944b8ad541fee9,1,0,0,0,1,single,False,
hotpotqa,5a7d0eda55429909bec76929,dca90234ced6be58,1,0,0,0,1,single,False,
hotpotqa,5adfd95c554299025d62a35d,b42ba6b2a9b7231b,1,0,0,0,1,single,False,
hotpotqa,5a77abbb55429949eeb29f27,75ac35cbe82865d5,2,1,0,1,2,chain,False,
hotpotqa,5ae6b29655429908198fa686,29798eb099651f4d,1,0,0,0,1,single,False,
hotpotqa,5a84d4c55542994c784dda63,9628e7ccb951c063,1,0,0,0,1,single,False,
hotpotqa,5a776d7d5542993735360275,d83380c255a0fafd,1,0,0,0,1,single,False,
hotpotqa,5ab6efb35542995eadef00e5,4249af5fc1f5fc16,1,0,0,0,1,single,False,
hotpotqa,5ae30f7e55429928c42395d6,1bcc6af91e0675e1,1,0,0,0,1,single,False,
hotpotqa,5ab6e856554299710c8d1fac,bfdf73b26a7991d9,3,3,0,2,3,complex,True,
hotpotqa,5ab96ffe5542996be20204ed,ae2982a3290c639d,1,0,0,0,1,single,False,
hotpotqa,5a7f728e55429969796c1a56,967677c32e19d789,1,0,0,0,1,single,False,
hotpotqa,5abb86505542992ccd8e7f58,8ebe33c3a423230b,1,0,0,0,1,single,False,
hotpotqa,5ab9b91f55429970cfb8eb7f,001814cd6cd1ce4b,1,0,0,0,1,single,False,
hotpotqa,5ae667455542996d980e7b56,83f460601ddaa865,2,1,0,1,2,chain,False,
hotpotqa,5a845ec85542996488c2e535,762f023d8917285b,1,0,0,0,1,single,False,
hotpotqa,5ae728c3554299572ea54742,17aaa266fb0c46dc,1,0,0,0,1,single,False,
hotpotqa,5a7a5d3d55429941d65f25da,32b7499455243769,1,0,0,0,1,single,False,
hotpotqa,5ae78a7f5542997ec272769b,c72a9b94d923d971,1,0,0,0,1,single,False,
hotpotqa,5abfe85d5542997d64295934,f3c258fc26f816f9,1,0,0,0,1,single,False,
hotpotqa,5ab580835542992aa134a332,5d06fef14b57abd4,1,0,0,0,1,single,False,
hotpotqa,5a76ff3b5542994aec3b71b4,4684f3aeb2e94ede,1,0,0,0,1,single,False,
hotpotqa,5ac51e2c55429924173fb5cb,e6a92139a584b40e,1,0,0,0,1,single,False,
hotpotqa,5a8ca2275542996e8ac88af6,7752becd9faa911f,1,0,0,0,1,single,False,
hotpotqa,5a7769835542993569682d8d,9387787441d3f197,2,1,0,1,2,chain,False,
hotpotqa,5ade27e255429939a52fe844,85e0d53305e61606,1,0,0,0,1,single,False,
hotpotqa,5ae2b4e55542994d89d5b438,00cdc6a3b681006d,1,0,0,0,1,single,False,
hotpotqa,5a884da25542997e5c09a5c1,3fc0e9b17f34e2ce,2,1,0,1,2,chain,False,
hotpotqa,5a8da3bb5542994ba4e3dcde,1cc7c24867de98d3,1,0,0,0,1,single,False,
hotpotqa,5a71255d5542994082a3e5d2,e8a46037709f9664,1,0,0,0,1,single,False,
hotpotqa,5a7e677c5542991319bc9491,d8713d2f18acbd0a,1,0,0,0,1,single,False,
hotpotqa,5ae1fd6d5542994d89d5b2ec,d28df53dbced9594,1,0,0,0,1,single,False,
hotpotqa,5a7b185c5542992d025e6765,0fe73337095429b0,1,0,0,0,1,single,False,
hotpotqa,5ae699e85542996d980e7c44,21ba2668f92e2553,1,0,0,0,1,single,False,
hotpotqa,5ac32d5e5542995ef918c15e,aee2d880e919441e,1,0,0,0,1,single,False,
hotpotqa,5a797bc1554299029c4b5f56,6d9ccddcebd462bf,1,0,0,0,1,single,False,
hotpotqa,5a77881f5542997042120a96,da31b6b8e363b1ea,1,0,0,0,1,single,False,
hotpotqa,5a7a7f4d5542994f819ef1f6,c1e23bbc3ea6aa12,1,0,0,0,1,single,False,
hotpotqa,5ade7e0f5542992fa25da792,1e15aac895be2d7e,1,0,0,0,1,single,False,
hotpotqa,5a721c9f55429971e9dc927f,d7071facbdd46b75,1,0,0,0,1,single,False,
hotpotqa,5ac31c61554299741d48a201,84b80d1ac0834e11,1,0,0,0,1,single,False,
hotpotqa,5ab6c1e8554299110f219a60,bb81cc531bd4c765,1,0,0,0,1,single,False,
hotpotqa,5a820710554299676cceb1ee,c69b570fb70b7c06,1,0,0,0,1,single,False,
hotpotqa,5adeaf2055429939a52fe953,c25a85de5e4a7467,1,0,0,0,1,single,False,
hotpotqa,5ae4b1785542995dadf243b8,aa2eff858c438a72,3,2,0,2,3,chain,True,
hotpotqa,5ab960045542996be20204b1,9e3daa8767876954,2,1,0,1,2,chain,False,
hotpotqa,5a71838f5542994082a3e860,dec57c51bc6959c7,1,0,0,0,1,single,False,
hotpotqa,5ab5cf18554299488d4d9a36,ff24b77b2faeca86,1,0,0,0,1,single,False,
hotpotqa,5ae409e455429970de88d89f,93783e043a3c490e,1,0,0,0,1,single,False,
hotpotqa,5ae60b3755429929b0807aac,046926fe70447d71,1,0,0,0,1,single,False,
hotpotqa,5ae6983955429908198fa646,85484b52da612138,1,0,0,0,1,single,False,
hotpotqa,5a838e555542992ef85e22fb,668bdc6f93bb693b,1,0,0,0,1,single,False,
hotpotqa,5aba9c055542994dbf019975,0dacda96992cf7d9,2,1,0,1,2,chain,False,
hotpotqa,5ab42c6a554299753aec5a47,8651967ebd8da15a,1,0,0,0,1,single,False,
hotpotqa,5ae37a345542990afbd1e173,38b88ec956ee358e,1,0,0,0,1,single,False,
hotpotqa,5a78ca7455429970f5fffd81,0cad23893b1b83eb,2,1,0,1,2,chain,False,
hotpotqa,5a76ada25542993735360151,359d69d1c25cba16,1,0,0,0,1,single,False,
hotpotqa,5a774bb65542994aec3b7276,4c8f3d50730d9dc7,2,1,0,1,2,chain,False,
hotpotqa,5ae02ca655429942ec259c3c,4f49201da79bec0e,1,0,0,0,1,single,False,
hotpotqa,5a7a483c5542996a35c17174,6ee490dc1d58ad24,1,0,0,0,1,single,False,
hotpotqa,5ac0fb83554299012d1db673,69baa2e3bc71ace5,1,0,0,0,1,single,False,
hotpotqa,5a86ab655542991e7718167d,4ba63bf6e831ad1e,2,1,0,1,2,chain,False,
hotpotqa,5adef66c5542993a75d263c0,a7a50972c4600d50,2,1,0,1,2,chain,False,
hotpotqa,5a90b96155429933b8a205c1,da9feb69a706b980,3,2,0,2,3,chain,True,
hotpotqa,5a7308955542992359bc3209,a87725bece72f47d,1,0,0,0,1,single,False,
hotpotqa,5ab703cd5542991d3222374d,7b4057089139be1c,1,0,0,0,1,single,False,
hotpotqa,5a77437b5542994aec3b7258,d07c1a6b888f8444,1,0,0,0,1,single,False,
hotpotqa,5ae33edf5542992f92d8226f,244ef813ce497e9e,1,0,0,0,1,single,False,
hotpotqa,5a8c7d43554299240d9c2192,5c1bf55c9a7c5bc0,1,0,0,0,1,single,False,
hotpotqa,5addd14c5542997dc7907042,53020c30abf09724,1,0,0,0,1,single,False,
hotpotqa,5a89f1ce55429946c8d6ea21,4a774d3eb5c18b01,1,0,0,0,1,single,False,
hotpotqa,5ae5bf2a5542990ba0bbb2ca,a24066ec38e92def,1,0,0,0,1,single,False,
hotpotqa,5ae79ea75542997ec27276c3,5e4a5ac61e7b05bf,1,0,0,0,1,single,False,
hotpotqa,5abce981554299114383a192,0d5aceeb5fafded6,1,0,0,0,1,single,False,
hotpotqa,5add3d255542997545bbbce9,755cd2289ca23eab,1,0,0,0,1,single,False,
hotpotqa,5adbd0845542996e6852524c,0ac427760395164e,1,0,0,0,1,single,False,
hotpotqa,5ae317c955429928c42395e4,d5083c4890a62348,1,0,0,0,1,single,False,
hotpotqa,5ac0b5635542992a796ded69,417bd15cf7d612ac,1,0,0,0,1,single,False,
hotpotqa,5a821d2e55429903bc27ba3d,bf2751995f8a46b5,1,0,0,0,1,single,False,
hotpotqa,5a84a3565542992a431d1a7f,d31b894a650740e4,1,0,0,0,1,single,False,
hotpotqa,5ab2c46355429916697740ab,0c80cf06497cd4fe,1,0,0,0,1,single,False,
hotpotqa,5a7f3c2855429930675136c6,bdd983d853b94c2d,1,0,0,0,1,single,False,
hotpotqa,5ac18ca25542994ab5c67d77,16ed3bf5a78ff15d,2,1,0,1,2,chain,False,
hotpotqa,5ae780e85542997ec2727672,44bcc33a64779392,1,0,0,0,1,single,False,
hotpotqa,5a7e67b15542991319bc9492,c624b15144687eb5,1,0,0,0,1,single,False,
hotpotqa,5a8791025542993e715abfae,f43bdd77212b1d8a,2,1,0,1,2,chain,False,
hotpotqa,5a8496075542997b5ce3fedc,868e21e56210ee41,1,0,0,0,1,single,False,
hotpotqa,5ac3a725554299391541388a,ed9ab2ca34bbbae8,2,1,0,1,2,chain,False,
hotpotqa,5a8a218c55429970aeb70275,d8321206b7aa4290,1,0,0,0,1,single,False,
hotpotqa,5a77bfec5542995d8318129d,ff9d9f0e99844bae,1,0,0,0,1,single,False,
hotpotqa,5a8e37d05542995085b373e7,3998425e476f8b79,1,0,0,0,1,single,False,
hotpotqa,5ab453e85542996a3a969f6d,f97ccf1092a07796,1,0,0,0,1,single,False,
hotpotqa,5ae4f55d5542993aec5ec102,aeb1d0abc0001907,1,0,0,0,1,single,False,
hotpotqa,5a86f02055429960ec39b6e5,10b5e75d1d7707bd,1,0,0,0,1,single,False,
hotpotqa,5ab43f9f55429942dd415ef8,9fadeef4df74c446,2,1,0,1,2,chain,False,
hotpotqa,5ab965a355429970cfb8eab6,3c9c209585d9d9a9,1,0,0,0,1,single,False,
hotpotqa,5ae0b77f554299603e418444,20f2b2411656534b,1,0,0,0,1,single,False,
hotpotqa,5a8636a2554299211dda2aaf,62bc000839763b97,1,0,0,0,1,single,False,
hotpotqa,5a806a725542995d8a8ddf72,b448100f8d9e8d6a,2,1,0,1,2,chain,False,
hotpotqa,5ae2ec2955429928c4239563,8802b07c54f679aa,1,0,0,0,1,single,False,
hotpotqa,5ae2dd2955429928c423950e,140e85b41dcf1d46,1,0,0,0,1,single,False,
hotpotqa,5ae6b1a15542992ae0d1638e,eeb97ac276e239cc,1,0,0,0,1,single,False,
hotpotqa,5a9043405542990a984935dc,9a7d3bb420a76a74,1,0,0,0,1,single,False,
hotpotqa,5abd7d5955429924427fd012,13ed535c89c5e2a2,1,0,0,0,1,single,False,
hotpotqa,5a82555f55429940e5e1a852,49946d1fd0f1d318,1,0,0,0,1,single,False,
hotpotqa,5ade6c3e5542997c77adee25,50f00470b28070db,1,0,0,0,1,single,False,
hotpotqa,5ab364b655429969a97a8140,bb4b8db3985011c3,1,0,0,0,1,single,False,
hotpotqa,5ab580605542992aa134a331,8e84844bd7b1d151,1,0,0,0,1,single,False,
hotpotqa,5ab8f85c5542991b5579f0ac,ac67eb4b6765714d,1,0,0,0,1,single,False,
hotpotqa,5ab8fa465542991b5579f0b3,c888817a5dde79e3,2,1,0,1,2,chain,False,
hotpotqa,5a79d0e15542994f819ef0bc,c6bdcca412ae9ff5,1,0,0,0,1,single,False,
hotpotqa,5a7aa2135542995eb53be882,39709df69e39653f,1,0,0,0,1,single,False,
hotpotqa,5abb8c63554299642a094aa1,825a15ddba58e854,1,0,0,0,1,single,False,
hotpotqa,5a8099015542996402f6a587,3f6ced022072065e,1,0,0,0,1,single,False,
hotpotqa,5a77a32e5542995d83181233,211dd77101583636,1,0,0,0,1,single,False,
hotpotqa,5abbaf675542992ccd8e7f6f,b6bf0b3ebc9a2ac0,1,0,0,0,1,single,False,
hotpotqa,5a7fa4575542992e7d278d0e,59a58f21cc42a185,2,1,0,1,2,chain,False,
hotpotqa,5adfe18755429906c02daa7f,5c63bbc470dc2fc4,1,0,0,0,1,single,False,
hotpotqa,5adf54f55542993a75d264c9,0e38962ebd286cae,1,0,0,0,1,single,False,
hotpotqa,5a760f575542994ccc9186a6,6c6777cafac5fa79,1,0,0,0,1,single,False,
hotpotqa,5ae76c385542997ec272763d,1d1eae3fd3b2ef90,1,0,0,0,1,single,False,
hotpotqa,5ae64c2d5542991bbc9760bd,dd61fd55eede9b93,2,1,0,1,2,chain,False,
hotpotqa,5ab833f655429934fafe6d12,e58bae289edc3e21,1,0,0,0,1,single,False,
hotpotqa,5ab1d3bf554299722f9b4c8c,1c87b83f1cfa41bb,1,0,0,0,1,single,False,
hotpotqa,5a8ebad45542995a26add4f8,350bd359eac2c1a0,1,0,0,0,1,single,False,
hotpotqa,5ab414035542996a3a969f1c,235b70406f80dfd9,1,0,0,0,1,single,False,
hotpotqa,5adebedf554299728e26c7ba,0f300cd1ed7a8a7d,1,0,0,0,1,single,False,
hotpotqa,5ae1ec5e554299492dc91bad,043b97205d2a37a9,1,0,0,0,1,single,False,
hotpotqa,5a7a17975542990783324e4b,1c5bf53597d904b0,1,0,0,0,1,single,False,
hotpotqa,5ac21ca05542991316484bf4,1c772ecdd9defbae,1,0,0,0,1,single,False,
hotpotqa,5abc615055429959677d6a9a,fa12e6557e759779,1,0,0,0,1,single,False,
hotpotqa,5ae5c7f45542996de7b71a19,a354f7afeac4780b,1,0,0,0,1,single,False,
hotpotqa,5addf10b5542997545bbbddb,c5879354ce765277,1,0,0,0,1,single,False,
hotpotqa,5abbc64f55429931dba1450a,30534a6c48509bf8,1,0,0,0,1,single,False,
hotpotqa,5add91a15542990dbb2f7e71,a2f013c7ddf103c0,2,1,0,1,2,chain,False,
hotpotqa,5a7e6f685542997cc2c47545,8f17fa582d931114,2,1,0,1,2,chain,False,
hotpotqa,5a81d1ef55429926c1cdad92,f29d24a55c48754c,1,0,0,0,1,single,False,
hotpotqa,5ab8855955429916710eb07e,311a1875c8453394,1,0,0,0,1,single,False,
hotpotqa,5ae7b0da554299540e5a5649,557411c6716f0fbb,1,0,0,0,1,single,False,
hotpotqa,5adf2aa85542993a75d26404,20f3aa8cea55e6e6,1,0,0,0,1,single,False,
hotpotqa,5a83478b55429966c78a6b6c,7771e3fcc1b369d8,1,0,0,0,1,single,False,
hotpotqa,5ae6141a55429929b0807ac2,7f7b012fa1e75ffd,1,0,0,0,1,single,False,
hotpotqa,5a8f959e5542992414482b09,2f856d6d72ba0b97,1,0,0,0,1,single,False,
hotpotqa,5a7cb9f6554299452d57b9c8,687d6d2a235961e9,1,0,0,0,1,single,False,
hotpotqa,5adc625d55429947ff173941,d9799c752c3dbe18,2,1,0,1,2,chain,False,
hotpotqa,5ae39f1e5542992f92d8231a,e6c40649060397af,1,0,0,0,1,single,False,
hotpotqa,5ab55d8b554299637185c57b,9a7ffea94728facd,3,2,0,2,3,chain,True,
hotpotqa,5abe4ba85542991f6610612b,2fe21ec0235a3bb6,2,1,0,1,2,chain,False,
hotpotqa,5ab3d2535542992ade7c6ebe,224618541f1734fa,1,0,0,0,1,single,False,
hotpotqa,5a81cdad55429926c1cdad81,edd650daf14b8362,2,1,0,1,2,chain,False,
hotpotqa,5a7f3f8d5542992e7d278cbc,213ffdf530949edb,1,0,0,0,1,single,False,
hotpotqa,5ae140d75542997b2ef7d181,acefb969301ccbc9,2,1,0,1,2,chain,False,
hotpotqa,5abc188d5542993a06baf864,d39e37ffa0d2216d,1,0,0,0,1,single,False,
hotpotqa,5abfd9915542994516f45512,24ea6e3e7d7e90b4,1,0,0,0,1,single,False,
hotpotqa,5ab9ddb2554299232ef4a232,02a87954885f1eac,1,0,0,0,1,single,False,
hotpotqa,5abeecf65542997719eab5fe,ec0c6fa44d06fc10,1,0,0,0,1,single,False,
hotpotqa,5a89f0985542992e4fca849d,0696f7ecb878237e,2,1,0,1,2,chain,False,
hotpotqa,5a79ba6c554299029c4b5f71,c52a1bfa7693d100,1,0,0,0,1,single,False,
hotpotqa,5ae5186e55429908b632651f,48ccce86f042fe87,1,0,0,0,1,single,False,
hotpotqa,5a8ab3855542996c9b8d5f5a,3df8f6e480941943,3,2,0,2,3,chain,True,
hotpotqa,5a7ddbc15542995f4f4022d8,3ed75f66c4b767e3,1,0,0,0,1,single,False,
hotpotqa,5addfd1c5542997545bbbde2,f45b0e93f8c7837e,1,0,0,0,1,single,False,
hotpotqa,5ab60d405542992aa134a404,d6105c31c26846a5,1,0,0,0,1,single,False,
hotpotqa,5a727b3f5542991f9a20c48a,02cd4d1cecba77fc,1,0,0,0,1,single,False,
hotpotqa,5abffb9b5542994516f4556f,fc63624e879399ba,1,0,0,0,1,single,False,
hotpotqa,5ade557255429975fa854eac,7b50aaa8982fd9e5,1,0,0,0,1,single,False,
hotpotqa,5a907eae55429933b8a2052b,93bc670d1a216340,1,0,0,0,1,single,False,
hotpotqa,5a7c4fd05542996dd594b90a,dc077bdc289fb989,2,1,0,1,2,chain,False,
hotpotqa,5ade24e85542992fa25da6e7,0d72ead967369859,1,0,0,0,1,single,False,
hotpotqa,5ac245de55429951e9e68517,4330a8aaa8c317b3,2,1,0,1,2,chain,False,
hotpotqa,5ac2a755554299657fa29003,dec936fc9ac85fdc,1,0,0,0,1,single,False,
hotpotqa,5a7a2c2d5542996c55b2dd2e,b09720f6b99559b2,1,0,0,0,1,single,False,
hotpotqa,5ae484b855429913cc204488,09161f77628d475a,1,0,0,0,1,single,False,
hotpotqa,5a745bfc55429929fddd83fa,34b6793d2cb703b2,1,0,0,0,1,single,False,
hotpotqa,5ac1671f55429964131be1cb,236c5c6392c28385,1,0,0,0,1,single,False,
hotpotqa,5ae686d45542996d980e7be0,e84ad19c37756cc2,1,0,0,0,1,single,False,
hotpotqa,5ade20125542997545bbbe52,fc9c219d047fc42c,1,0,0,0,1,single,False,
hotpotqa,5abe2ea05542991f661060f7,272e60795c19174d,1,0,0,0,1,single,False,
hotpotqa,5ae7536d5542995703ce8bec,8bf4ddca2a5c0284,1,0,0,0,1,single,False,
hotpotqa,5a7227d455429971e9dc9302,8176cd21ec4c9eb4,1,0,0,0,1,single,False,
hotpotqa,5abcd11355429965836004b0,85b4be7b83e8d454,1,0,0,0,1,single,False,
hotpotqa,5ae361185542994393b9e698,,0,0,0,-1,0,compile_failed,False,request failed for http://10.200.37.71:8801/v1/chat/completions: ReadTimeout
hotpotqa,5a90be7555429916514e754e,a1b7b9cd51a20f09,1,0,0,0,1,single,False,
hotpotqa,5ade6f1655429939a52fe8b7,83313915bd51318d,1,0,0,0,1,single,False,
hotpotqa,5adf146c5542995ec70e8f64,b6a7ffb90115ac47,1,0,0,0,1,single,False,
hotpotqa,5a85e57e5542991dd0999ebc,deafabe09151edbe,1,0,0,0,1,single,False,
hotpotqa,5ac2886a5542992f1f2b38ec,508659021489095f,3,2,0,2,3,chain,True,
hotpotqa,5ab3c0d255429969a97a81ad,68bac2e71653491e,1,0,0,0,1,single,False,
hotpotqa,5ae221455542994d89d5b363,946fd159a093a4dc,1,0,0,0,1,single,False,
hotpotqa,5ae5d537554299546bf82f92,c46f30198dee559e,1,0,0,0,1,single,False,
hotpotqa,5ab63f2f554299110f2199ec,257115f26c12dac7,1,0,0,0,1,single,False,
hotpotqa,5ae752385542997b22f6a6cd,faea8ad35240adde,1,0,0,0,1,single,False,
hotpotqa,5ab8844055429934fafe6e0b,2d57e22c458601f8,1,0,0,0,1,single,False,
hotpotqa,5ae0497355429924de1b708f,dfe8675fad4d6ef2,1,0,0,0,1,single,False,
hotpotqa,5a7d5c925542991319bc93b2,ff25fd83b351b060,1,0,0,0,1,single,False,
hotpotqa,5ab280815542993be8fa9932,98e59980fcd639a6,1,0,0,0,1,single,False,
hotpotqa,5ae61f8f5542995703ce8b15,49aa06b8e6c56def,1,0,0,0,1,single,False,
hotpotqa,5a7ca1b35542990527d554ea,038aac875815a3a9,1,0,0,0,1,single,False,
hotpotqa,5abba8d85542993f40c73b74,2b068bd4afc79da6,1,0,0,0,1,single,False,
hotpotqa,5adf9dfb5542992d7e9f93bc,ab03a115b012c896,1,0,0,0,1,single,False,
hotpotqa,5ae4056255429970de88d857,17e44b51d2a05f87,1,0,0,0,1,single,False,
hotpotqa,5a7cad2b55429935c91b5295,eb6c679683057fed,1,0,0,0,1,single,False,
hotpotqa,5ac2f5715542996773102658,c630f5e775487d26,1,0,0,0,1,single,False,
hotpotqa,5a8c4045554299240d9c20e7,a9ef8b38d3119da2,2,1,0,1,2,chain,False,
hotpotqa,5ab5f682554299637185c647,4f7ca4c6ecd052cc,2,1,0,1,2,chain,False,
hotpotqa,5ae45a4a55429970de88d93c,0d11122c3f7380a6,1,0,0,0,1,single,False,
hotpotqa,5a80aa47554299485f598694,d77575136ae506d7,1,0,0,0,1,single,False,
hotpotqa,5a7f44ce5542992e7d278cd8,eceb30be3b0d35e0,1,0,0,0,1,single,False,
hotpotqa,5ae58f99554299546bf82ef0,422c78354faf06f4,2,1,0,1,2,chain,False,
hotpotqa,5ae0eafd5542997b2ef7d070,cc25ec1f8379eea5,1,0,0,0,1,single,False,
hotpotqa,5ac4eefa55429924173fb4e9,09735bc461fe4bf6,3,3,0,2,3,complex,True,
hotpotqa,5adc6970554299438c868dab,3b1ef664a0b5cf2c,1,0,0,0,1,single,False,
hotpotqa,5a75163355429916b0164250,7265d2af2ac84f50,1,0,0,0,1,single,False,
hotpotqa,5a7918fd55429974737f7985,6d6ffa4b8623e3f2,1,0,0,0,1,single,False,
hotpotqa,5a7c60dd55429907fabeef73,e8e28a33f789eeec,1,0,0,0,1,single,False,
hotpotqa,5ae0f764554299422ee99586,76e43595b39c95a0,1,0,0,0,1,single,False,
hotpotqa,5a78dffb55429974737f78ec,5f36851971a80dcf,1,0,0,0,1,single,False,
hotpotqa,5ae697e95542996d980e7c2c,fbd4d419b13140ad,1,0,0,0,1,single,False,
hotpotqa,5ab296b1554299545a2cf9bb,6374d4ba16fc7b7d,1,0,0,0,1,single,False,
hotpotqa,5a7722be5542993569682cee,c3279ab712abbcc3,2,1,0,1,2,chain,False,
hotpotqa,5adc0eed55429944faac2408,d44961cce53eaf91,1,0,0,0,1,single,False,
hotpotqa,5a8e16d4554299068b959e59,0a4dad30e30f7b72,1,0,0,0,1,single,False,
hotpotqa,5ac54c685542993e66e822d3,eadf153c4d13ae98,1,0,0,0,1,single,False,
hotpotqa,5a80f46b554299260e20a1d8,8db60b0b9de108cf,1,0,0,0,1,single,False,
hotpotqa,5add1b475542994ed6169c8d,846923dcaf24939b,2,1,0,1,2,chain,False,
hotpotqa,5a8a5ae755429930ff3c0da9,019341f6bfe4fd3b,1,0,0,0,1,single,False,
hotpotqa,5ae36f645542991a06ce99c5,c5b76229a52487d1,1,0,0,0,1,single,False,
hotpotqa,5ab2ad5255429929539467d9,d6e48df31c92e7c7,1,0,0,0,1,single,False,
hotpotqa,5abfb3435542990832d3a1c1,c32f10503c0034b1,1,0,0,0,1,single,False,
hotpotqa,5ae3b5ee5542990afbd1e1ae,f569c2e3ebca93e7,1,0,0,0,1,single,False,
hotpotqa,5a7a8c925542995eb53be864,6eeb5fd15075120d,2,1,0,1,2,chain,False,
hotpotqa,5adf19fc5542993344016bd1,7fd6443aab30fe9b,1,0,0,0,1,single,False,
hotpotqa,5abeeae75542997719eab5fb,b4ffeefe9a05179f,1,0,0,0,1,single,False,
hotpotqa,5a86c91555429960ec39b6c7,f7020106be72e948,1,0,0,0,1,single,False,
hotpotqa,5a8f9752554299458435d684,a4c85a1972416316,1,0,0,0,1,single,False,
hotpotqa,5ae3ef1e5542995dadf2425f,8fc9a404583812d5,1,0,0,0,1,single,False,
hotpotqa,5a7630d95542994ccc91870a,d66247825086234d,1,0,0,0,1,single,False,
hotpotqa,5a7d7fad5542995f4f402286,347860ae93415815,1,0,0,0,1,single,False,
hotpotqa,5a7220c855429971e9dc92ab,0cf3672174074cc0,1,0,0,0,1,single,False,
hotpotqa,5a72acac5542991f9a20c566,7a7b855a1e217cfb,1,0,0,0,1,single,False,
hotpotqa,5ae40ba25542996836b02c23,e3e5fbe12f85c34f,1,0,0,0,1,single,False,
hotpotqa,5a7a3c445542990783324ed3,41513b6163866156,1,0,0,0,1,single,False,
hotpotqa,5ab59de9554299488d4d99fd,a5a86fe2828a63a9,1,0,0,0,1,single,False,
hotpotqa,5a773ec05542993735360224,4cb143042cc7fb02,2,1,0,1,2,chain,False,
hotpotqa,5ae533a65542992663a4f15b,ef701a975b835b33,1,0,0,0,1,single,False,
hotpotqa,5ae299975542992decbdcd46,cf538392dabb895e,1,0,0,0,1,single,False,
hotpotqa,5ab9885f5542996be2020544,70c87025f6965ae1,1,0,0,0,1,single,False,
hotpotqa,5a72bb1a5542991f9a20c58e,a901eff79675493b,1,0,0,0,1,single,False,
hotpotqa,5ae30be455429928c42395c6,bc7f811e88e44d6b,1,0,0,0,1,single,False,
hotpotqa,5ac1a00c55429963665198c0,974080dfe35c5934,2,1,0,1,2,chain,False,
hotpotqa,5ae4d97755429908b632648c,742ada5df8d662c7,1,0,0,0,1,single,False,
hotpotqa,5ae8155b55429952e35eaa01,34fd32f427d30c68,1,0,0,0,1,single,False,
hotpotqa,5abbcfb55542993f40c73baa,c99d70986540362d,1,0,0,0,1,single,False,
hotpotqa,5ade37b85542997c77adedb0,49e3ce9079e3e4f8,1,0,0,0,1,single,False,
hotpotqa,5abe52c155429965af743ec3,3acedf65b1b2ba4f,1,0,0,0,1,single,False,
hotpotqa,5ade273b5542992fa25da6f7,995613ffeb2dde8f,1,0,0,0,1,single,False,
hotpotqa,5ae58d6b5542993aec5ec1ba,07d7b8a98cc71be4,2,1,0,1,2,chain,False,
hotpotqa,5ae546a15542990ba0bbb24f,474b4a2f076de8f9,3,2,0,2,3,chain,True,
hotpotqa,5ae765a15542991e8301cc84,6a954db240b607c6,1,0,0,0,1,single,False,
hotpotqa,5a8360ec5542996488c2e430,1f06b8887fcc3ab8,1,0,0,0,1,single,False,
hotpotqa,5a8adec25542992d82986fbe,2edfe04fb26608da,1,0,0,0,1,single,False,
hotpotqa,5ae5b8cf55429960a22e031d,514708d782bd17df,1,0,0,0,1,single,False,
hotpotqa,5add363e5542992ae4cec4f1,,0,0,0,-1,0,compile_failed,False,request failed for http://10.200.37.71:8801/v1/chat/completions: ReadTimeout
hotpotqa,5a77e4ac55429967ab1052df,48002b0e2f4207f6,1,0,0,0,1,single,False,
hotpotqa,5a7b7a305542997c3ec971b2,4dafff3955aa95f4,2,1,0,1,2,chain,False,
hotpotqa,5ae3d10e5542994393b9e775,0611ad005652875c,1,0,0,0,1,single,False,
hotpotqa,5a8462805542990548d0b29f,6d763edbaf276082,1,0,0,0,1,single,False,
hotpotqa,5a7c736b55429907fabeef8e,e75b5cf2b673ccd6,1,0,0,0,1,single,False,
hotpotqa,5abff0075542994516f45536,23466a9930e39f5f,2,1,0,1,2,chain,False,
hotpotqa,5a7f5e025542992097ad2f40,4d989c45bb1c4dd7,1,0,0,0,1,single,False,
hotpotqa,5a7f644a55429969796c1a28,6703a718c6738157,1,0,0,0,1,single,False,
hotpotqa,5a883cb85542994846c1ce53,c5db303fc1ff7bd7,4,3,0,3,4,chain,True,
